,Sample.ID,SpeciesCode,Tree,Core,Terrace,Pygmy,Sample.ID.2,No.Tips,BlastID,Ectomycorrhizal,Trait.ForagingType,Trait.ForagingType.1,Trait.Hydrophobicity,Trait.Rhizomorphs,Trait.HostTree,SequencingNotes,X,X.1,X.2,Alt.ID,Alt.Seq.File,note,note.1,Hydrogen,OM.Pct,OM.lbsperA,Phos.Bray,Phos.Olsen,K,Mg,Ca,Na,Soil.pH,Buffer.Index.pH,CEC.meq,K.sat,Mg.sat,Ca.sat,H.sat,Na.sat,Nitrate,Sulfur
464,T1_31A,11,31,A,1,0,T31-A,1,Russula favrei,y,contact,,n,n,Pinus,6-5A_GenPri_Plate5_C08.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
465,T1_31A,11,31,A,1,0,T31-A,1,Russula favrei,y,contact,,n,n,Pinus,6-6G_4B_Rnd2_1_F10_F_2.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
466,T1_31A,11,31,A,1,0,T31-A,1,Russula favrei,y,contact,,n,n,Pinus,6-6H_4B_Rnd2_1_G10_F_2.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
467,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5C_GenPri_Plate5_E08.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
468,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5D_GenPri_Plate5_F08.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
469,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5E_GenPri_Plate5_G08.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
470,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5F_4B_Plate5_H08.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
471,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5G_4B_Rnd2_1_D10_F_2.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
472,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5G_GenPri_Plate5_A09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
473,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-5H_GenPri_Plate5_B09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
474,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-6A_4B_Plate5_C09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
475,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-6B_GenPri_Plate5_D09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
476,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-6C_4B_Plate5_E09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
477,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-6C_4B_Rnd2_1_E10_F_2.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
478,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-6E_GenPri_Plate5_G09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
479,T1_31A,13,31,A,1,0,T31-A,1,Russula occidentalis,y,contact,,n,n,Pinus,6-6F_GenPri_Plate5_H09.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
480,T1_31B,44,31,B,1,0,T31-B,1,Russula vinosa,y,mediumdistancesmooth,,y,y,Picea,11-3C_GenPri_Plate10_A02.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
481,T1_31B,44,31,B,1,0,T31-B,1,Russula vinosa,y,mediumdistancesmooth,,y,y,Picea,11-3G_4B_Rnd2_2_E06_F_2.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
482,T1_31B,44,31,B,1,0,T31-B,1,Russula vinosa,y,mediumdistancesmooth,,y,y,Picea,11-4F_GenPri_Plate10_B03align consensus sequence,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
483,T1_31A,44,31,A,1,0,T31-A,1,Russula vinosa,y,mediumdistancesmooth,,y,y,Picea,6-5B_4B_Plate5_D08_b.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
484,T1_31A,44,31,A,1,0,T31-A,1,Russula vinosa,y,mediumdistancesmooth,,y,y,Picea,6-5B_4B_Rnd2.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
485,T1_31A,44,31,A,1,0,T31-A,1,Russula vinosa,y,mediumdistancesmooth,,y,y,Picea,6-6D_4B_Plate5_F09_b.ab1,,NA,NA,NA,,,NA,8.9,51.5,***,5,15,88,194,341,54,4.2,6.2,12.7,1.8,12.5,13.4,70.4,1.9,1,18
486,T1_31B,33,31,B,1,0,T31-B,1,Uncultured ectomycorrhiza (likely relative of Tylospora asterophora),y,shortdistance,,n,n,Picea,11-3D_GenPri_Plate10_B02align consensus sequence,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
487,T1_31B,33,31,B,1,0,T31-B,1,Uncultured ectomycorrhiza (likely relative of Tylospora asterophora),y,shortdistance,,n,n,Picea,11-3E_GenPri_Plate10_C02.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
488,T1_31B,33,31,B,1,0,T31-B,1,Uncultured ectomycorrhiza (likely relative of Tylospora asterophora),y,shortdistance,,n,n,Picea,11-4G_GenPri_Plate10_C03.ab1,,NA,NA,NA,,,NA,7.1,36.1,752,8,8,78,170,235,51,4.2,6.3,10.1,2,13.8,11.6,70.4,2.2,1,10
489,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus,y,mediumdistancesmooth,contact,,y,Pinus,1-1A_4B_Plate1_A01.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
490,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus,y,mediumdistancesmooth,contact,,y,Pinus,1-1B_4B_Plate1_B01.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
491,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus,y,mediumdistancesmooth,contact,,y,Pinus,1-1E_GenPri_Plate1_E01.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
492,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus,y,mediumdistancesmooth,contact,,y,Pinus,1-2A_GenPri_Plate1_H01_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
493,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus,y,mediumdistancesmooth,contact,,y,Pinus,1-2E_GenPri_Plate1_D02_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
494,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus,y,mediumdistancesmooth,contact,,y,Pinus,1-2G_GenPri_Plate1_F02_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
495,T1_32A,29,32,A,1,0,T32-A,1,Lactarius pseudomucidus (95% match),y,mediumdistancesmooth,contact,,y,Pinus,1-2D_4B,low qual,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
496,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10_2D_GenPri_Plate9_F01.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
497,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10_2E_GenPri_Plate9_G01.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
498,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1A_GenPri_Plate8_C12.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
499,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1B_4B_Plate8_D12.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
500,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1C_4B_Plate8_E12.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
501,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1E_GenPri_Plate8_H12.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
502,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1F_4B_Rnd2_2_E05_F_2.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
503,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1G_4B_Plate9_A01.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
504,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-1H_GenPri_Plate9_B01.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
505,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-2A_GenPri_Plate9_C01.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
506,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-2C_GenPri_Plate9_E01.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
507,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-2G_GenPri_Plate9_A02.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
508,T1_32B,11,32,B,1,0,T32-B,1,Russula favrei,y,contact,,n,n,Pinus,10-2H_GenPri_Plate9_B02.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
509,T1_32B,33,32,B,1,0,T32-B,1,Uncultured ectomycorrhiza (likely relative of Tylospora asterophora),y,shortdistance,,n,n,Picea,10-1D_GenPri_Plate8_F12.ab1,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
510,T1_32B,33,32,B,1,0,T32-B,1,Uncultured ectomycorrhiza (likely relative of Tylospora asterophora),y,shortdistance,,n,n,Picea,10-2B_GenPri_Plate9_D01.ab1,,NA,NA,117,2-2D_GenPri,low qual,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
511,T1_32B,74,32,B,1,0,T32-B,1,Uncultured Helotiales (95% match),y,,,,,,10-1F_4A,,NA,NA,NA,,,NA,4.6,99,***,1,9,51,75,158,19,4.1,6.5,6.2,2.1,9.9,12.6,70.4,1.3,1,8
512,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma,y,mediumdistancefringe,,,y,Picea,1-1H_4B_Plate1_G01_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
513,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma (likely sphaerosporum),y,mediumdistancefringe,,,y,Picea,1-1D_GenPri_Rnd2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
514,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma (likely sphaerosporum),y,mediumdistancefringe,,,y,Picea,1-1G_GenPri_Plate1_F01_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
515,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma (likely sphaerosporum),y,mediumdistancefringe,,,y,Picea,1-2B_GenPri_Plate1_A02_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
516,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma (likely sphaerosporum),y,mediumdistancefringe,,,y,Picea,1-2C_GenPri_Plate1_B02.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
517,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma (likely sphaerosporum),y,mediumdistancefringe,,,y,Picea,1-2F_GenPri_Plate1_E02.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
518,T1_32A,31,32,A,1,0,T32-A,1,Uncultured Piloderma (likely sphaerosporum),y,mediumdistancefringe,,,y,Picea,1-2H_GenPri_Plate1_G02_2.ab1,,NA,NA,NA,,,NA,11.3,82.5,***,1,12,112,212,300,52,4,6.1,15,1.9,11.6,10,75,1.5,1,12
